Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANCO SAFRA DE INVESTIMENTO S.A.;7002898;b2;;I;2;SAO PAULO;SP;06/2007;462.899;278;105.546;61.294;357.352;64.381;357.352;84,32%;0,00%;1;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA ZONA DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;06/2007;441.719;187.567;397.082;375.813;44.636;3.425;44.636;14,36%;12,26%;0;4
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;;I;3;BARUERI;SP;06/2007;428.786;315.623;377.881;239.818;50.906;-3.207;50.906;12,39%;2,35%;1;0
HONDA;51396;b2;;C;3;SAO PAULO;SP;06/2007;426.177;388.783;319.907;300.683;106.269;7.242;106.269;23,29%;0,57%;2;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;06/2007;368.631;293.320;288.465;259.340;80.166;7.133;80.166;25,99%;2,66%;1;0
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;06/2007;360.291;62.688;296.808;272.026;63.483;2.860;63.351;31,57%;3,85%;2;0
MATONE;32016;b1;;C;2;PORTO ALEGRE;RS;06/2007;356.342;66.250;183.216;121.787;173.126;17.251;173.104;39,97%;3,17%;2;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;06/2007;323.763;2.595;314.543;0;9.219;0;9.219;13,17%;9,15%;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2007;321.757;148.164;223.826;218.136;97.931;9.236;97.931;40,53%;0,06%;0;19
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;JOAO PESSOA;PB;06/2007;317.791;14.511;286.439;0;31.352;1.946;31.352;22,45%;5,24%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO MATO GROSSO - CENTRAL SICREDI MT;33667205;b3C;;I;2;CUIABA;MT;06/2007;313.116;5.994;296.558;0;16.558;138;16.558;36,71%;34,08%;0;0
CREDIFAR S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5676026;n1;;I;2;FARROUPILHA;RS;06/2007;288.499;241.142;172.880;147.903;115.620;20.848;115.599;39,60%;0,61%;1;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DO ESTADO DE SANTA CATARINA LTDA. - UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;06/2007;280.324;0;271.819;183;8.505;0;8.505;15,62%;11,50%;0;0
OMNI;50940;n1;;C;2;SAO PAULO;SP;06/2007;278.265;138.750;255.014;184.515;23.251;2.560;46.307;16,67%;24,75%;2;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;06/2007;277.944;164.901;227.930;195.239;50.014;2.531;50.014;15,71%;3,77%;1;0
GERDAU;50861;b1;;C;2;PORTO ALEGRE;RS;06/2007;276.535;254.642;223.600;212.448;52.934;5.363;52.934;19,71%;0,01%;2;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;06/2007;275.748;654;267.634;2.145;8.114;67;8.114;17,00%;12,25%;0;0
